,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
34,0.7541017055511474,0.014261731328843244,0.03441057205200195,0.0015219907291740482,0.75,0.5,100,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7348014113532754,0.686676450384063,0.6918775535729176,0.7372946718919371,0.7487084658820826,0.7198717106168552,0.0254700299505993,56
4,0.3950973987579346,0.013785039991816857,0.01800956726074219,0.0005559573767911476,0.5,0.5,50,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7116405420595766,0.6835722017527426,0.7074960393562912,0.7287949220378555,0.7608089260808927,0.7184625262574718,0.025628554496744112,57
8,0.7976269245147705,0.01722233975698412,0.034505367279052734,0.0023635323259624916,0.5,0.5,100,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.7107532421574139,0.6727008264118738,0.7102997581922788,0.7459090719586424,0.7462272577687932,0.7171780312978003,0.027335473534933506,58
31,0.3806018829345703,0.01913639469917422,0.01780867576599121,0.0005147594606437286,0.75,0.5,50,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.6988982909719188,0.6903167218301797,0.7378809513883098,0.7192112065371468,0.7215379311425572,0.7135690203740225,0.01698415427356586,59
40,0.49541749954223635,0.014226143885427,0.018506813049316406,0.0004465219709218524,0.75,0.75,50,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7223453860405087,0.6790524365619601,0.661503064287501,0.7142134995413991,0.7139088691436959,0.6982046511150128,0.023662183215071384,60
16,0.9781515598297119,0.029806569455222597,0.034621381759643556,0.0006642030207501575,0.5,0.75,100,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.708937009513104,0.665589416932076,0.6666935920953889,0.7315543442007838,0.7179101437011266,0.6981369012884959,0.027101178479588865,61
43,0.9820180892944336,0.023068576257288587,0.038314294815063474,0.003074977824459109,0.75,0.75,100,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7193035866691646,0.6596879618643186,0.6836592178770949,0.6920156549653964,0.7284252425054456,0.696618332776284,0.024816429430520637,62
5,0.40241193771362305,0.017706375440140157,0.01810588836669922,0.0011932962695263996,0.5,0.5,50,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7058639855117717,0.6805251982764005,0.6562682398065538,0.7385818810973066,0.6941924059360947,0.6950863421256254,0.027304543970404146,63
13,0.49883623123168946,0.01404927273199315,0.019209957122802733,0.000808037851001773,0.5,0.75,50,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.6940896979537461,0.6752092050209205,0.6609298132243808,0.7214989994163261,0.7228725599277055,0.6949200551086159,0.024626516008995836,64
10,0.10873031616210938,0.006307748992040086,0.00619959831237793,0.0004013809174796948,0.5,0.75,10,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.6946179146110452,0.6512937405025083,0.6979618319019429,0.6677280496956557,0.7356024634478868,0.6894408000318077,0.028833838963030125,65
1,0.09154529571533203,0.005021974450401645,0.0062106609344482425,0.000752445554543917,0.5,0.5,10,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.7495082120776868,0.6999182955515311,0.6831615317268407,0.6120836112732428,0.7007741369313463,0.6890891575121295,0.04442805876537812,66
14,0.514339828491211,0.01779489132035147,0.020000171661376954,0.001548345449971631,0.5,0.75,50,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7092258373404942,0.661410520618664,0.6968987117485199,0.6900379387976321,0.6837896144463771,0.6882725245903375,0.015863371950188974,67
49,0.5919378280639649,0.018629242882208543,0.021906423568725585,0.004126129704358242,0.75,1.0,50,2,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7108781406773663,0.6582464247798663,0.67485720837155,0.6818091803552072,0.695495693145075,0.684257329465813,0.017921446822087163,68
