,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
65,0.17824034690856932,0.005946870932566237,0.004601240158081055,0.00048823405294750813,1.0,0.75,10,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7705583756345178,0.7532994923857868,0.7611788617886179,0.7540650406504065,0.7571138211382114,0.759243118319508,0.006300083094001442,42
68,0.8349818229675293,0.013699396415738332,0.017608642578125,0.0010657068864272348,1.0,0.75,50,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7624365482233503,0.7553299492385787,0.758130081300813,0.7530487804878049,0.7642276422764228,0.7586346003053939,0.004197941581168095,43
50,0.7617638587951661,0.01829752788380363,0.016998672485351564,0.0006331652825879857,0.75,1.0,50,3,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7654822335025381,0.7522842639593909,0.7652439024390244,0.7550813008130082,0.7530487804878049,0.7582280962403531,0.005897470972311729,44
67,0.6222616672515869,0.007897255963619778,0.01650581359863281,0.0004487049972322698,1.0,0.75,50,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7634517766497462,0.7441624365482233,0.7733739837398373,0.75,0.7571138211382114,0.7576204036152037,0.010213953718827736,45
71,1.6549747467041016,0.038875581417066395,0.03180050849914551,0.001165528014155359,1.0,0.75,100,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.7593908629441625,0.7553299492385787,0.7591463414634146,0.7510162601626016,0.7632113821138211,0.7576189591845157,0.004137219711017293,46
47,0.16373720169067382,0.006390793401500515,0.0046001911163330075,0.0004901939931713682,0.75,1.0,10,3,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7766497461928934,0.7421319796954314,0.774390243902439,0.7489837398373984,0.7428861788617886,0.7570083776979901,0.015316991606678688,47
64,0.14613718986511232,0.007513133931538254,0.005000638961791992,0.0006325624654408174,1.0,0.75,10,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.7746192893401015,0.7482233502538072,0.7530487804878049,0.7459349593495935,0.7571138211382114,0.7557880401139038,0.010180225137689547,48
76,0.741767406463623,0.008985082466524007,0.01700873374938965,0.0005424100833371618,1.0,1.0,50,2,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7624365482233503,0.7390862944162436,0.7550813008130082,0.7530487804878049,0.7642276422764228,0.7547761132433659,0.008913595210399725,49
79,1.466172981262207,0.06664176154737948,0.031609392166137694,0.0026330012085854066,1.0,1.0,100,2,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7593908629441625,0.7482233502538072,0.7632113821138211,0.7408536585365854,0.75,0.7523358507696752,0.008028200004839189,50
77,0.9957335472106934,0.008442761529352354,0.017903852462768554,0.0016221376899911632,1.0,1.0,50,3,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7593908629441625,0.7451776649746192,0.7540650406504065,0.7489837398373984,0.7530487804878049,0.7521332177788783,0.004807130831230071,51
34,0.7597110271453857,0.01655804670368738,0.03210082054138184,0.001111912997025501,0.75,0.5,100,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7563451776649747,0.7543147208121828,0.733739837398374,0.758130081300813,0.7571138211382114,0.7519287276629113,0.00918014928282097,52
73,0.16083869934082032,0.003922053709279838,0.005000591278076172,3.162979879718208e-06,1.0,1.0,10,2,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.7593908629441625,0.7370558375634517,0.7652439024390244,0.7378048780487805,0.7540650406504065,0.7507121043291651,0.011408999093757352,53
7,0.7920981884002686,0.05055828967894983,0.03521122932434082,0.004075519198120499,0.5,0.5,100,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7796954314720812,0.7441624365482233,0.7327235772357723,0.7510162601626016,0.7449186991869918,0.7505032809211342,0.01574773967995023,54
80,1.6501071453094482,0.03326528713658763,0.02550339698791504,0.0017879432125612411,1.0,1.0,100,3,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.7593908629441625,0.7421319796954314,0.7632113821138211,0.7367886178861789,0.75,0.7503045685279187,0.00998710643903367,55
4,0.3880916595458984,0.007577412914472454,0.019014596939086914,0.0029865249574583994,0.5,0.5,50,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7654822335025381,0.750253807106599,0.7347560975609756,0.75,0.75,0.7500984276340226,0.009716914055905511,56
74,0.21264967918395997,0.0038787278837236843,0.004598474502563477,0.0004886957594045067,1.0,1.0,10,3,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7644670050761422,0.7319796954314721,0.7642276422764228,0.7296747967479674,0.7540650406504065,0.7488828360364821,0.015230558646881361,57
8,0.8053085803985596,0.04392552654681989,0.0340003490447998,0.0012653495016072922,0.5,0.5,100,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.749238578680203,0.749238578680203,0.7367886178861789,0.7540650406504065,0.7469512195121951,0.7472564070818374,0.005725089512997849,58
5,0.39179463386535646,0.011584090688754866,0.019503355026245117,0.002413220354129771,0.5,0.5,50,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7583756345177665,0.7299492385786802,0.7408536585365854,0.7459349593495935,0.7459349593495935,0.7442096900664439,0.009178785482415219,59
