,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
64,0.1498330593109131,0.011125356343863203,0.010599946975708008,0.007499317508533654,1.0,0.75,10,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.7689611565602947,0.7724765294864591,0.7621112315517384,0.7850699366297007,0.8054732839181149,0.7788184276292617,0.015271401994025123,48
74,0.21464624404907226,0.016928927340572685,0.006001901626586914,0.0008946303758368996,1.0,1.0,10,3,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7737853618934615,0.7717219342617456,0.7678697990494455,0.7786755815892604,0.7927721101760875,0.7769649573940002,0.008638441278825544,49
55,0.10843086242675781,0.0071998510618235785,0.0060004711151123045,2.790210502305564e-06,1.0,0.5,10,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.7591201940090344,0.7671371177584878,0.7780710622863336,0.7806845659968316,0.7923646696859052,0.7754755219473186,0.011455479189297645,50
65,0.20103673934936522,0.022813851290204395,0.01119990348815918,0.009947881259896315,1.0,0.75,10,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7528752680114075,0.7712145340244385,0.7760386266989077,0.7837149795714167,0.7793135150100032,0.7726313846632347,0.010690349397870972,51
47,0.17294106483459473,0.02299091880507322,0.006202030181884766,0.0007489569904157742,0.75,1.0,10,3,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7740143425133745,0.7659089489789546,0.7534264779454682,0.7663949804052363,0.7955745694450973,0.7710638638576262,0.013920696926565505,52
73,0.16873579025268554,0.009052237815980772,0.006002187728881836,0.0020003358570373038,1.0,1.0,10,2,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.7709257061970483,0.7594428485189118,0.7635495705828399,0.7705536562995079,0.7787336958508977,0.7686410954898412,0.006652357329533389,53
38,0.13683786392211914,0.00415882195441051,0.005808687210083008,0.0006723067870432605,0.75,0.75,10,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7642540435895834,0.7705145819022045,0.771426561327441,0.7729430709580589,0.7610701058822915,0.7680416727319159,0.004572643305539577,54
34,0.7450104236602784,0.013641480389569903,0.03700165748596192,0.0024502468994592507,0.75,0.5,100,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7340312038135681,0.7326365036740982,0.7099818644209122,0.7333340281831068,0.7785247520097787,0.7377016704202928,0.022329873143817933,55
7,0.7959141731262207,0.03229202733592121,0.035999298095703125,0.0017889127775247012,0.5,0.5,100,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7368388184600013,0.7248329482295635,0.7167774952055365,0.726345576586342,0.7698953713715596,0.7349380419706006,0.01860847478871239,56
4,0.41620492935180664,0.03219077259742013,0.02020864486694336,0.0019580349973153124,0.5,0.5,50,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7465809030162993,0.7376324444721997,0.712652693237722,0.712423392812474,0.7581031033384001,0.733478507375419,0.01828841750962,57
