,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic__C,param_logistic__max_iter,param_logistic__penalty,param_logistic__solver,param_logistic__tol,param_pca__n_components,param_logistic__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
280,0.017910528182983398,0.0009094202778414098,0.002892160415649414,0.0006425891158824761,1,100,l2,liblinear,0.1,0.8,,"{'logistic__C': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8355294656424987,0.834397572805429,0.847452680730426,0.8534457600266823,0.8512476559112824,0.8444146270232636,0.007959508595419853,2044
340,0.016754007339477538,0.0033770475414126506,0.0030995845794677735,0.0006516741667253879,1,10000,l2,liblinear,0.1,0.8,,"{'logistic__C': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8355294656424987,0.834397572805429,0.847452680730426,0.8534457600266823,0.8512476559112824,0.8444146270232636,0.007959508595419853,2044
4270,0.017535972595214843,0.0014345972712976839,0.0025989055633544923,0.0004865032519578358,1000,10000,elasticnet,saga,0.1,0.8,0.8,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8362216116072357,0.8337106309456899,0.8473171850245976,0.8546547986325356,0.8501559243414352,0.8444120301102988,0.008098758575859528,2047
3130,0.016213750839233397,0.00485789767885696,0.004874134063720703,0.0028867555782584402,1,1000,elasticnet,saga,0.1,0.8,0.95,"{'logistic__C': 1, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.835576302587481,0.8331017506609214,0.8470670391061452,0.8548163512048695,0.8514983885206253,0.8444119664160086,0.008619836979743471,2048
475,0.017984676361083984,0.002330224456573193,0.00394129753112793,0.0009526011747198289,100,100,l1,liblinear,0.1,0.8,,"{'logistic__C': 100, 'logistic__max_iter': 100, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8355554861674889,0.8341998168155039,0.8474057783707163,0.8532842074543485,0.8516028604411848,0.8444096298498485,0.008026378292874933,2049
3220,0.01479930877685547,0.002464251904482311,0.0031911373138427735,0.003051546997000905,10,1000,elasticnet,saga,0.1,0.8,0,"{'logistic__C': 10, 'logistic__l1_ratio': 0, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8348217073627678,0.8340697141905535,0.8471087300925539,0.8542170432752438,0.8518170278783319,0.8444068445598903,0.008452007104109375,2050
445,0.01959528923034668,0.004188423154631976,0.003613567352294922,0.00037116835932922713,10,10000,l1,liblinear,0.1,0.8,,"{'logistic__C': 10, 'logistic__max_iter': 10000, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.835373342492558,0.8342310414454922,0.8474787375969316,0.8535656216126073,0.851378245811982,0.8444053977919144,0.008087907980533238,2051
4075,0.01578221321105957,0.0015639296478812494,0.0025491237640380858,0.00040475145792939114,1000,1000,elasticnet,saga,0.1,0.8,0.05,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8356751805824434,0.8343507358604467,0.847218168931877,0.853367589427166,0.8514148109841778,0.8444052971572221,0.0079331879181407,2052
4225,0.013945817947387695,0.0016433016779106035,0.0025058269500732424,0.0004475992556039562,1000,10000,elasticnet,saga,0.1,0.8,0.5,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8360863048772872,0.8346577780553301,0.8464051946969064,0.8542900025014593,0.8505738120236734,0.8444026184309312,0.007797144232175646,2053
4120,0.01626696586608887,0.0015685325523129836,0.002921009063720703,0.0004971483401780562,1000,1000,elasticnet,saga,0.1,0.8,0.1,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8357532421574138,0.8343403276504507,0.8464625198032185,0.8544463437004919,0.8509708053217997,0.8443946477266749,0.008053841046339773,2054
2477,0.03726034164428711,0.005953783789600094,0.003416776657104492,0.0005981521224311416,0.01,100,elasticnet,saga,0.001,0.9,0.1,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.9}",0.8352640562875996,0.8343247153354566,0.8461967397648629,0.8538991495038774,0.852281927924822,0.8443933177633237,0.00825304196303447,2055
325,0.017230939865112305,0.0015992160346470633,0.002505207061767578,0.0011845733431165217,1,1000,l1,liblinear,0.1,0.8,,"{'logistic__C': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8356595682674494,0.8343715522804388,0.8469836571333277,0.8534040690402734,0.8515454008848772,0.8443928495212732,0.007946948498119635,2056
4405,0.01862339973449707,0.0021449016223899337,0.003347492218017578,0.0006821962190204658,1000,10000,elasticnet,saga,0.1,0.8,1,"{'logistic__C': 1000, 'logistic__l1_ratio': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8348685443077499,0.8342622660754804,0.8480363545401485,0.8537949220378553,0.8509916997059115,0.8443907573334292,0.008228730267243028,2057
2863,0.018129539489746094,0.004109063182006448,0.00219879150390625,0.0004020512269718243,1,1000,elasticnet,saga,0.1,0.95,0.05,"{'logistic__C': 1, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.838370906971419,0.8338823664106246,0.844341490869674,0.8555459434670224,0.8498111670035886,0.8443903749444658,0.007752242556683677,2058
565,0.016716623306274415,0.0013481075387771155,0.0030071258544921873,0.000637575153732867,1000,100,l1,liblinear,0.1,0.8,,"{'logistic__C': 1000, 'logistic__max_iter': 100, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8357532421574136,0.8341165511355357,0.8472181689318771,0.8532894188276494,0.851571518865017,0.8443897799834985,0.007986360191551014,2059
4227,0.017814159393310547,0.002258422081499096,0.003015470504760742,0.0005654309084995726,1000,10000,elasticnet,saga,0.1,0.9,0.5,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.837642332271696,0.8345276754303795,0.8465250562828317,0.8549935378971065,0.8482336410031392,0.8443844485770307,0.007410308617377497,2060
3640,0.016272640228271483,0.002465632916822494,0.002142333984375,0.00041257654433544646,100,10000,elasticnet,saga,0.1,0.8,0,"{'logistic__C': 100, 'logistic__l1_ratio': 0, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8354253835425384,0.8345328795353775,0.847728883515384,0.8535916784791129,0.850636495176009,0.8443830640496843,0.007903982078580575,2061
2482,0.02730565071105957,0.004505588088382392,0.002414226531982422,0.0005933699979986386,0.01,100,elasticnet,saga,0.01,0.9,0.1,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.9}",0.8352588521826017,0.8344652261704032,0.8460299758192279,0.853831401650963,0.8523237166930459,0.8443818345032483,0.008205511672566394,2062
385,0.015283727645874023,0.0019153135329210856,0.0034135818481445313,0.0006276725553332753,10,100,l1,liblinear,0.1,0.8,,"{'logistic__C': 10, 'logistic__max_iter': 100, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.835597119007473,0.8342882866004705,0.8473536646377053,0.8532425164679396,0.8514252581762336,0.8443813689779646,0.00794989573250439,2063
2516,0.013201904296875,0.0030415582510301895,0.002303791046142578,0.0008632641316915149,0.01,10000,elasticnet,saga,0.1,0.85,0.1,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8353004850225858,0.8341633880805179,0.8463322354706913,0.8541336613024265,0.8519737357591712,0.8443807011270786,0.008287661959757884,2064
4138,0.016652393341064452,0.003111118458355441,0.0021997928619384766,0.00040024631713827684,1000,10000,elasticnet,saga,0.1,0.95,0.1,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8373561064968047,0.830733882886821,0.8470201367464354,0.8565986408738431,0.8501924895136309,0.844380251303507,0.009226073195948035,2065
2492,0.029235124588012695,0.0030098253630656854,0.0025498390197753905,0.0007503651153147028,0.01,1000,elasticnet,saga,0.001,0.9,0.1,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.9}",0.8352224234476155,0.8343351235454526,0.8461915283915618,0.8539095722504795,0.8522401391565984,0.8443797573583416,0.008253931438498398,2066
3445,0.015966510772705077,0.005195144571037755,0.002918052673339844,0.0005201541459927746,10,1000,elasticnet,saga,0.1,0.8,0.8,"{'logistic__C': 10, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8358521201523761,0.8338147130456505,0.8474422579838239,0.8538939381305762,0.850887227785352,0.8443780514195556,0.008081911411303789,2067
1438,0.02823667526245117,0.004326462471793557,0.0033050537109375,0.0005952667973760043,100,10000,l2,sag,0.1,0.95,,"{'logistic__C': 100, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8363673265471804,0.8319516434563585,0.8469159092804136,0.8566351204869508,0.8500201108447077,0.8443780221231222,0.009023265784029306,2068
2507,0.031057214736938475,0.001489334630890371,0.002210521697998047,0.0005080879173356768,0.01,10000,elasticnet,saga,0.001,0.9,0.1,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.9}",0.8352328316576114,0.8343403276504506,0.846201951138164,0.853888726757275,0.8522244683685143,0.8443776611144032,0.008243018339144573,2069
2512,0.02159409523010254,0.003483354055575998,0.002105093002319336,0.0006643574600908415,0.01,10000,elasticnet,saga,0.01,0.9,0.1,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.9}",0.8352432398676075,0.8343299194404546,0.8462280080046695,0.8538991495038774,0.8521513380241227,0.8443703309681464,0.008232946897278146,2070
2548,0.017932319641113283,0.001689141097632092,0.0021336555480957033,0.0006077722236224901,0.01,1000,elasticnet,saga,0.1,0.95,0.2,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8340931326630447,0.8343247153354566,0.8457694071541734,0.8554990411073126,0.8521513380241225,0.8443675268568219,0.008864364990995815,2071
3536,0.015303421020507812,0.0035893152105895523,0.0022025108337402344,0.0003994995097707215,10,1000,elasticnet,saga,0.1,0.85,0.95,"{'logistic__C': 10, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8351183413476551,0.8341581839755199,0.8475360627032436,0.8554886183607103,0.8495238692220499,0.8443650151218357,0.00836760712918902,2072
3520,0.016626644134521484,0.001543548693938142,0.003117084503173828,0.0008676871352525892,10,100,elasticnet,saga,0.1,0.8,0.95,"{'logistic__C': 10, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8361019171922813,0.8346890026853183,0.8475516968231468,0.8531487117485199,0.8503021850302185,0.8443587026958971,0.007542705854632532,2073
3056,0.01885395050048828,0.00307946978675992,0.0014024734497070312,0.001965425861205705,1,10000,elasticnet,saga,0.1,0.85,0.8,"{'logistic__C': 1, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8377255979516643,0.8340280813505694,0.8418556658050529,0.8568592095388977,0.8512946682755342,0.8443526445843437,0.008501236568354855,2074
2441,0.017566728591918945,0.0038169950669644423,0.0020055770874023438,8.399645914563001e-06,0.01,100,elasticnet,saga,0.1,0.85,0.05,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8349934428277026,0.8337991007306562,0.8465719586425414,0.8536229467189194,0.8527729459514519,0.8443520789742542,0.008493965804755768,2075
3852,0.019122505187988283,0.00255086837150273,0.002403402328491211,0.000489086055042271,100,1000,elasticnet,saga,0.1,0.9,0.8,"{'logistic__C': 100, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8362580403422218,0.8330809342409291,0.8458840573667973,0.8543004252480614,0.8522349155605702,0.844351674551716,0.008438102016258872,2076
2892,0.02009611129760742,0.003729785547409577,0.002904987335205078,0.000496767697302498,1,100,elasticnet,saga,0.1,0.9,0.1,"{'logistic__C': 1, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.837439372176773,0.8334139969608026,0.845409822396398,0.8550091720170099,0.8504850108911978,0.8443514748884363,0.007996655034991088,2077
3672,0.020064306259155274,0.002962503797316628,0.0030120849609375,0.0003163865246398846,100,1000,elasticnet,saga,0.1,0.9,0.05,"{'logistic__C': 100, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8368617165219926,0.8329039946709965,0.8446072709080297,0.8557960893854748,0.8515819660570729,0.8443502075087134,0.008607739666304131,2078
3702,0.017961502075195312,0.0029725876877538773,0.0025848388671875,0.0005346344191618582,100,100,elasticnet,saga,0.1,0.9,0.1,"{'logistic__C': 100, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8363308978121942,0.8339135910406128,0.8448261485866755,0.8559576419578087,0.8507096255204006,0.8443475809835383,0.008350251596986174,2079
1437,0.027011585235595704,0.009387865729084559,0.003128528594970703,0.0008370048019664484,100,10000,l2,sag,0.1,0.9,,"{'logistic__C': 100, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8372364120818501,0.8344340015404151,0.8422725756691403,0.8568070958058869,0.8509864761098835,0.8443473122414351,0.008396045084729535,2080
3415,0.014196348190307618,0.002962110374944926,0.002607107162475586,0.0005833327499516108,10,10000,elasticnet,saga,0.1,0.8,0.5,"{'logistic__C': 10, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.8}",0.8360238556173111,0.8342674701804783,0.8475256399566413,0.8531330776286168,0.8507723086727367,0.8443444704111569,0.007738929194838222,2081
2458,0.016657447814941405,0.0023747866975575697,0.0023049354553222657,0.0003988890779103318,0.01,1000,elasticnet,saga,0.1,0.95,0.05,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8355554861674889,0.8345224713253814,0.8454358792629034,0.8544254982072876,0.8517804627061362,0.8443439595338396,0.008146535274464404,2082
4062,0.016321372985839844,0.002833534980895615,0.0029016971588134766,0.0006623073064185043,1000,100,elasticnet,saga,0.1,0.9,0.05,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8367784508420242,0.8338771623056266,0.8462540648711748,0.8534561827732845,0.8513364570437579,0.8443404635671736,0.007776462448503921,2083
2497,0.020503664016723634,0.0035927083105756646,0.0025760173797607423,0.0007878803553157807,0.01,1000,elasticnet,saga,0.01,0.9,0.1,"{'logistic__C': 0.01, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.9}",0.8352640562875995,0.834407981015425,0.8460612440590345,0.8537375969315434,0.8522192447724861,0.8443380246132177,0.008177747162307243,2084
221,0.026408624649047852,0.0034675544192122147,0.005645465850830078,0.0011461760213463204,0.01,1000,l2,liblinear,0.1,0.85,,"{'logistic__C': 0.01, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8349466058827202,0.8341061429255396,0.8462644876177771,0.8539721087300924,0.8523968470374376,0.8443372384387133,0.008418569960461128,2085
251,0.016142845153808594,0.002410389186024499,0.002400970458984375,0.0004911141387510763,0.01,10000,l2,liblinear,0.1,0.85,,"{'logistic__C': 0.01, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8349466058827202,0.8341061429255396,0.8462644876177771,0.8539721087300924,0.8523968470374376,0.8443372384387133,0.008418569960461128,2085
